# num_vertices: 51842
# num_edges: 426124
# min_x: -71.6522
# min_y: -122.577
# min_z: -30.2009
# Offset added
# min_x: 0
# min_y: 0
# min_z: 0
# min vertex degree: 6
# max vertex degree: 1246
# Vertices: 51842
# Add offset (x y z) to get original positions: (-71.652210 -122.577140 -30.200880)
# Position (x y z)	Area
3.563950 76.536400 28.773280 	lh.middletemporal
37.537470 121.568700 58.172090 	lh.parsopercularis
31.485030 84.043380 55.066260 	lh.transversetemporal
2.250650 74.536610 31.257550 	lh.middletemporal
23.544550 80.453020 58.225160 	lh.transversetemporal
23.138320 67.397220 33.380390 	lh.fusiform
15.652010 70.316080 23.671320 	lh.inferiortemporal
12.103330 76.949330 50.609720 	lh.superiortemporal
3.023050 77.871860 53.218600 	lh.superiortemporal
22.665970 76.639450 89.537750 	lh.supramarginal
19.061540 78.676070 72.871850 	lh.supramarginal
7.923680 76.658130 50.724350 	lh.bankssts
20.655710 69.173580 31.363700 	lh.inferiortemporal
10.391160 74.017160 32.427970 	lh.inferiortemporal
4.656890 74.890150 27.723620 	lh.inferiortemporal
15.775240 73.722610 26.924220 	lh.inferiortemporal
12.828480 77.403370 17.021750 	lh.inferiortemporal
11.490640 79.179580 15.040770 	lh.inferiortemporal
2.865290 73.921550 41.395990 	lh.middletemporal
11.778850 75.296550 32.696290 	lh.middletemporal
16.006030 79.017850 43.955040 	lh.middletemporal
10.794430 77.250270 50.296790 	lh.middletemporal
15.575310 74.737890 71.851230 	lh.supramarginal
7.874770 77.954430 49.428370 	lh.superiortemporal
9.880500 81.398460 44.284320 	lh.middletemporal
13.988240 86.239920 60.084870 	lh.superiortemporal
68.925830 103.754870 83.658970 	lh.caudalanteriorcingulate
69.336850 104.776940 82.797060 	lh.caudalanteriorcingulate
69.786350 121.267140 61.295960 	lh.caudalanteriorcingulate
69.625110 122.808070 60.095650 	lh.caudalanteriorcingulate
69.385930 124.172710 60.559730 	lh.caudalanteriorcingulate
66.539170 78.493980 58.686480 	lh.isthmuscingulate
67.358850 79.802650 58.707840 	lh.isthmuscingulate
67.533890 80.837810 60.169880 	lh.isthmuscingulate
68.622050 88.933900 54.581280 	lh.medialorbitofrontal
68.777310 88.545750 52.931030 	lh.medialorbitofrontal
68.789870 89.726690 51.910220 	lh.medialorbitofrontal
68.515750 90.585240 55.680870 	lh.medialorbitofrontal
68.737770 91.393070 51.997350 	lh.medialorbitofrontal
68.667060 92.534110 53.338840 	lh.medialorbitofrontal
70.282850 119.774670 60.814070 	lh.medialorbitofrontal
68.289960 83.474320 61.491260 	lh.posteriorcingulate
68.797950 87.473210 61.900350 	lh.posteriorcingulate
68.798560 88.942880 62.060610 	lh.posteriorcingulate
68.472590 89.586550 63.575850 	lh.posteriorcingulate
69.516850 102.899480 83.199440 	lh.posteriorcingulate
68.665290 103.661240 85.159880 	lh.posteriorcingulate
71.454940 104.296180 103.260500 	lh.superiorfrontal
70.002960 120.435710 61.906750 	rh.caudalanteriorcingulate
70.569350 88.292480 50.767550 	rh.insula
63.816780 106.966290 95.362660 	lh.caudalanteriorcingulate
64.959200 107.238800 95.420720 	lh.caudalanteriorcingulate
63.699390 108.038180 94.764100 	lh.caudalanteriorcingulate
63.540120 107.263860 95.968310 	lh.superiorfrontal
68.759180 105.827900 83.621880 	lh.caudalanteriorcingulate
69.505480 104.670350 80.001990 	lh.posteriorcingulate
66.355410 107.225680 95.892330 	lh.caudalanteriorcingulate
67.149700 108.710750 95.220770 	lh.caudalanteriorcingulate
67.112460 105.795340 96.719970 	lh.posteriorcingulate
69.135880 107.189070 82.798630 	lh.caudalanteriorcingulate
65.946960 77.994720 59.758290 	lh.isthmuscingulate
68.589790 92.020950 55.218650 	lh.medialorbitofrontal
68.713670 84.917890 61.472100 	lh.posteriorcingulate
69.564590 98.693940 87.994710 	lh.posteriorcingulate
68.553110 105.007980 84.948690 	lh.posteriorcingulate
68.684010 104.933780 74.721880 	lh.posteriorcingulate
71.863810 103.055420 103.396010 	lh.superiorfrontal
71.594090 102.199480 102.045970 	lh.superiorfrontal
70.920730 102.677330 100.703100 	lh.superiorfrontal
70.343030 104.406800 101.241980 	lh.superiorfrontal
69.723940 104.613760 74.857320 	rh.caudalanteriorcingulate
70.268820 108.537430 81.683410 	rh.caudalanteriorcingulate
70.701870 109.017630 77.166610 	rh.caudalanteriorcingulate
70.806960 111.893020 75.607350 	rh.caudalanteriorcingulate
72.002730 114.449730 87.221640 	rh.caudalanteriorcingulate
69.333810 90.417950 52.890830 	rh.insula
69.757820 90.751760 51.668450 	rh.insula
73.902630 81.879070 65.066890 	rh.posteriorcingulate
73.985820 82.135560 63.403510 	rh.posteriorcingulate
80.844300 108.374750 85.343320 	rh.superiorfrontal
77.351950 110.666800 97.584470 	rh.superiorfrontal
76.274840 112.837070 103.011500 	rh.superiorfrontal
76.859890 122.284740 99.229940 	rh.superiorfrontal
66.036990 110.150040 94.283030 	lh.caudalanteriorcingulate
68.656470 108.495270 95.223420 	lh.posteriorcingulate
63.198130 109.022270 94.114220 	lh.caudalanteriorcingulate
64.247140 110.094060 93.756560 	lh.caudalanteriorcingulate
62.544570 108.692950 94.770280 	lh.superiorfrontal
75.586710 111.862030 105.033320 	rh.superiorfrontal
68.601530 108.474290 83.284790 	lh.caudalanteriorcingulate
69.211160 106.190870 80.098210 	lh.posteriorcingulate
63.462470 111.207480 92.709390 	lh.caudalanteriorcingulate
69.073460 108.612170 84.576850 	lh.caudalanteriorcingulate
68.771380 109.737200 82.270980 	lh.caudalanteriorcingulate
69.615660 112.829240 68.360850 	lh.caudalanteriorcingulate
64.325020 117.029180 89.152280 	lh.caudalanteriorcingulate
63.317090 124.527930 79.319410 	lh.caudalanteriorcingulate
69.683350 107.962320 62.331170 	lh.medialorbitofrontal
69.053010 108.542160 56.017100 	lh.medialorbitofrontal
71.134150 105.191560 92.714350 	lh.posteriorcingulate
68.317310 130.480230 54.348450 	lh.rostralanteriorcingulate
67.452140 132.224450 51.413500 	lh.rostralanteriorcingulate
67.946890 135.667640 49.506040 	lh.rostralanteriorcingulate
64.437290 120.482700 104.571800 	lh.superiorfrontal
63.335050 120.591040 105.135220 	lh.superiorfrontal
62.224110 120.327610 104.531060 	lh.superiorfrontal
65.321860 120.013430 103.482150 	lh.superiorfrontal
68.860490 118.358930 102.000620 	lh.superiorfrontal
61.964780 117.113360 88.732920 	lh.superiorfrontal
70.662620 124.104790 94.703040 	lh.superiorfrontal
61.694130 120.640090 104.712050 	lh.superiorfrontal
63.070850 124.954320 78.912030 	lh.superiorfrontal
71.447060 104.531550 77.670590 	rh.caudalanteriorcingulate
70.279890 105.959220 83.325620 	rh.caudalanteriorcingulate
70.843390 105.691480 76.808360 	rh.caudalanteriorcingulate
70.760310 106.638430 76.880920 	rh.caudalanteriorcingulate
78.990620 108.525170 86.883520 	rh.caudalanteriorcingulate
70.714170 107.796150 77.879880 	rh.caudalanteriorcingulate
70.748010 107.859910 76.167650 	rh.caudalanteriorcingulate
70.487920 110.524120 77.077710 	rh.caudalanteriorcingulate
69.888350 109.922330 73.623930 	rh.caudalanteriorcingulate
80.429590 110.791230 86.769140 	rh.caudalanteriorcingulate
78.915370 112.151460 87.813170 	rh.caudalanteriorcingulate
70.430800 111.633610 74.281750 	rh.caudalanteriorcingulate
70.616480 113.320920 76.405550 	rh.caudalanteriorcingulate
70.081190 112.762560 72.491390 	rh.caudalanteriorcingulate
73.366560 114.837880 88.872740 	rh.caudalanteriorcingulate
70.314540 114.327300 71.953200 	rh.caudalanteriorcingulate
69.950120 114.141350 70.002180 	rh.caudalanteriorcingulate
70.072050 114.909050 69.000440 	rh.caudalanteriorcingulate
70.065440 113.952980 66.905150 	rh.caudalanteriorcingulate
71.818910 119.240520 84.602160 	rh.caudalanteriorcingulate
77.839480 118.133460 84.305180 	rh.caudalanteriorcingulate
95.212790 123.965880 96.749930 	rh.caudalmiddlefrontal
73.104860 96.532260 77.918410 	rh.posteriorcingulate
70.710890 129.846380 52.778760 	rh.rostralanteriorcingulate
71.516140 130.988000 50.771580 	rh.rostralanteriorcingulate
72.065040 132.999300 52.435040 	rh.rostralanteriorcingulate
72.554590 133.466380 50.145980 	rh.rostralanteriorcingulate
77.271220 104.544640 107.903960 	rh.superiorfrontal
79.817820 109.035890 86.439860 	rh.superiorfrontal
90.281920 109.636970 106.558480 	rh.superiorfrontal
77.016930 112.555990 107.699620 	rh.superiorfrontal
75.554320 111.775410 106.865080 	rh.superiorfrontal
76.569970 112.243140 103.319830 	rh.superiorfrontal
81.455960 110.130220 85.673720 	rh.superiorfrontal
89.837130 111.125660 106.510500 	rh.superiorfrontal
77.298160 113.338680 107.370550 	rh.superiorfrontal
74.207170 120.057740 99.164770 	rh.superiorfrontal
94.864690 121.251670 95.331370 	rh.superiorfrontal
94.940130 124.570090 98.860260 	rh.superiorfrontal
94.600480 123.616850 97.389550 	rh.superiorfrontal
93.312900 124.315190 95.759890 	rh.superiorfrontal
92.123210 126.464260 96.404210 	rh.superiorfrontal
93.834560 126.557340 98.829050 	rh.superiorfrontal
92.648970 127.104520 97.890380 	rh.superiorfrontal
72.253500 124.881080 94.716380 	rh.superiorfrontal
71.325360 124.123280 93.586670 	rh.superiorfrontal
69.557670 110.009980 93.319150 	lh.caudalanteriorcingulate
68.349520 111.214100 93.644460 	lh.caudalanteriorcingulate
69.838750 114.742720 87.541940 	lh.caudalanteriorcingulate
69.619630 108.977760 93.997040 	lh.posteriorcingulate
70.627610 110.060450 92.206110 	lh.posteriorcingulate
66.811210 111.196620 93.902860 	lh.caudalanteriorcingulate
68.701920 112.321090 92.647610 	lh.caudalanteriorcingulate
68.509870 114.948240 90.296190 	lh.caudalanteriorcingulate
67.246990 114.506180 91.336200 	lh.caudalanteriorcingulate
64.998290 114.941930 90.987110 	lh.caudalanteriorcingulate
64.767180 115.839680 89.831910 	lh.caudalanteriorcingulate
68.152850 116.252910 89.030990 	lh.caudalanteriorcingulate
69.713520 116.477190 87.002140 	lh.caudalanteriorcingulate
66.333580 115.276580 91.394600 	lh.superiorfrontal
67.240900 116.394960 90.116310 	lh.superiorfrontal
66.054260 112.502470 93.092700 	lh.caudalanteriorcingulate
70.308980 109.722810 89.330240 	lh.caudalanteriorcingulate
70.119490 109.235460 87.548850 	lh.caudalanteriorcingulate
70.788280 111.082560 89.919340 	lh.caudalanteriorcingulate
70.422570 108.390100 89.663030 	lh.posteriorcingulate
69.979280 110.111840 86.680650 	lh.caudalanteriorcingulate
70.063090 108.094160 86.841810 	lh.posteriorcingulate
64.495470 112.569310 92.425700 	lh.caudalanteriorcingulate
62.138380 111.195890 91.766520 	lh.superiorfrontal
69.441890 109.929900 85.128020 	lh.caudalanteriorcingulate
69.554380 107.652810 85.422440 	lh.posteriorcingulate
70.670060 111.387900 91.388050 	lh.caudalanteriorcingulate
70.361380 111.992130 88.725240 	lh.caudalanteriorcingulate
67.411840 113.223280 92.439700 	lh.caudalanteriorcingulate
69.741870 111.508660 87.267950 	lh.caudalanteriorcingulate
63.604350 113.725870 91.423600 	lh.caudalanteriorcingulate
75.730950 77.639640 61.018600 	rh.isthmuscingulate
69.455030 111.368810 84.563770 	lh.caudalanteriorcingulate
68.417800 110.973410 82.422100 	lh.caudalanteriorcingulate
68.701320 109.602750 79.845740 	lh.posteriorcingulate
68.658850 112.110960 81.194350 	lh.caudalanteriorcingulate
69.016390 111.756980 83.435100 	lh.caudalanteriorcingulate
69.952570 112.444440 91.505360 	lh.caudalanteriorcingulate
69.925460 113.788770 90.256310 	lh.caudalanteriorcingulate
69.984110 112.412580 85.880220 	lh.caudalanteriorcingulate
70.216060 113.641820 88.946030 	lh.caudalanteriorcingulate
62.032020 112.794520 90.948170 	lh.caudalanteriorcingulate
62.013720 113.053300 91.148430 	lh.caudalanteriorcingulate
45.831610 112.875570 103.495370 	lh.caudalmiddlefrontal
47.081340 112.333750 102.348360 	lh.caudalmiddlefrontal
45.468600 115.038710 102.405190 	lh.caudalmiddlefrontal
43.282520 116.521470 99.741330 	lh.caudalmiddlefrontal
34.501720 116.126750 76.432470 	lh.caudalmiddlefrontal
34.303870 118.163960 76.293910 	lh.caudalmiddlefrontal
47.150350 111.757020 102.848430 	lh.superiorfrontal
68.631000 113.072030 81.083700 	lh.caudalanteriorcingulate
68.647970 111.231200 79.179770 	lh.posteriorcingulate
69.514930 109.893010 67.232700 	lh.caudalanteriorcingulate
69.437110 111.041290 68.716940 	lh.caudalanteriorcingulate
69.297390 120.163110 66.285850 	lh.caudalanteriorcingulate
69.324240 122.215560 63.699980 	lh.caudalanteriorcingulate
68.533180 124.903730 64.881600 	lh.caudalanteriorcingulate
68.011740 127.684680 66.604440 	lh.caudalanteriorcingulate
67.621390 131.005160 66.827660 	lh.caudalanteriorcingulate
68.773380 93.576710 61.777920 	lh.medialorbitofrontal
68.748790 94.667110 62.590620 	lh.medialorbitofrontal
69.361650 108.481110 67.119750 	lh.medialorbitofrontal
69.736110 110.696750 65.980440 	lh.medialorbitofrontal
67.888490 130.225120 64.118280 	lh.rostralanteriorcingulate
70.238680 120.129660 67.699890 	rh.caudalanteriorcingulate
79.600880 110.295410 88.027150 	rh.superiorfrontal
70.226320 113.996850 85.933410 	lh.caudalanteriorcingulate
69.169440 113.020460 82.476350 	lh.caudalanteriorcingulate
68.747910 114.279520 79.857930 	lh.caudalanteriorcingulate
68.524910 112.881590 78.391440 	lh.caudalanteriorcingulate
68.940780 115.043230 80.262640 	lh.caudalanteriorcingulate
68.331050 111.998790 76.587090 	lh.posteriorcingulate
69.168240 111.397810 70.365480 	lh.caudalanteriorcingulate
69.077930 113.209290 71.020800 	lh.caudalanteriorcingulate
69.906670 118.840530 65.078460 	lh.caudalanteriorcingulate
70.036460 119.223490 63.682870 	lh.caudalanteriorcingulate
69.029210 119.775900 67.919880 	lh.caudalanteriorcingulate
69.695220 120.976480 62.985340 	lh.caudalanteriorcingulate
69.041840 110.339660 70.995690 	lh.posteriorcingulate
70.420150 119.293560 74.635380 	rh.caudalanteriorcingulate
70.964610 118.622520 72.989550 	rh.caudalanteriorcingulate
69.822840 119.739890 64.858350 	rh.caudalanteriorcingulate
70.962210 121.119660 71.302730 	rh.caudalanteriorcingulate
71.201750 122.003730 69.666120 	rh.caudalanteriorcingulate
69.566020 121.657500 64.010850 	rh.caudalanteriorcingulate
70.474310 118.487460 62.294950 	lh.caudalanteriorcingulate
68.770750 94.183530 60.252740 	lh.medialorbitofrontal
68.638050 96.319860 61.146560 	lh.medialorbitofrontal
68.632220 95.759930 59.646890 	lh.medialorbitofrontal
68.596960 96.159060 57.642090 	lh.medialorbitofrontal
68.651640 95.153150 53.711910 	lh.medialorbitofrontal
68.155940 99.421840 58.461390 	lh.medialorbitofrontal
68.378790 102.390220 59.680890 	lh.medialorbitofrontal
71.002170 112.055320 59.865820 	lh.medialorbitofrontal
69.585470 94.051090 73.742190 	lh.posteriorcingulate
67.291210 132.672460 62.237020 	lh.rostralanteriorcingulate
70.715130 95.858550 62.299730 	rh.caudalanteriorcingulate
70.246200 118.262000 63.772090 	rh.caudalanteriorcingulate
70.336640 118.945930 62.388150 	rh.caudalanteriorcingulate
69.151300 94.326480 55.107390 	rh.insula
69.507680 95.979020 55.051980 	rh.insula
69.803750 97.322660 56.172850 	rh.insula
64.778580 113.126190 92.789350 	lh.caudalanteriorcingulate
70.631770 107.707270 93.599390 	lh.posteriorcingulate
71.144370 106.857080 92.391200 	lh.posteriorcingulate
70.897190 106.893320 91.052920 	lh.posteriorcingulate
69.439140 106.552720 103.282200 	lh.superiorfrontal
68.160880 106.559730 100.657830 	lh.superiorfrontal
69.200350 109.288220 101.558440 	lh.superiorfrontal
70.326570 109.496500 99.887540 	lh.superiorfrontal
69.696930 109.401460 98.289780 	lh.superiorfrontal
70.356910 110.212920 97.018710 	lh.superiorfrontal
67.417940 108.309300 99.567470 	lh.superiorfrontal
68.046250 108.856400 98.195990 	lh.superiorfrontal
69.332040 110.960450 95.587080 	lh.superiorfrontal
68.005670 110.538810 95.443660 	lh.superiorfrontal
66.708650 112.816570 93.422370 	lh.superiorfrontal
67.451990 113.896850 92.708350 	lh.superiorfrontal
64.081000 114.299060 92.275460 	lh.superiorfrontal
64.892660 115.369290 91.595860 	lh.superiorfrontal
67.008510 111.313890 94.466100 	lh.caudalanteriorcingulate
70.859410 108.422520 91.070190 	lh.posteriorcingulate
69.786640 110.282170 103.325080 	lh.superiorfrontal
71.378720 110.770270 100.434640 	lh.superiorfrontal
71.289750 111.454740 97.326120 	lh.superiorfrontal
71.681930 111.917040 99.144290 	lh.superiorfrontal
67.379830 109.246240 96.781500 	lh.superiorfrontal
70.113690 112.245360 94.776670 	lh.superiorfrontal
71.088760 112.679530 95.945480 	lh.superiorfrontal
69.212620 113.650580 93.354270 	lh.superiorfrontal
69.837770 119.184310 88.561880 	lh.superiorfrontal
78.959130 104.451110 108.877460 	rh.superiorfrontal
70.458220 115.480140 84.600320 	lh.caudalanteriorcingulate
68.602550 108.129830 77.970630 	lh.posteriorcingulate
61.333370 109.677810 104.840510 	lh.superiorfrontal
69.662450 114.176310 82.063980 	lh.caudalanteriorcingulate
68.580250 112.953190 75.213820 	lh.caudalanteriorcingulate
68.856880 115.623190 76.125080 	lh.caudalanteriorcingulate
68.770240 110.784940 72.828540 	lh.posteriorcingulate
70.137630 116.590480 69.443670 	rh.caudalanteriorcingulate
77.290360 107.264620 87.816620 	rh.superiorfrontal
65.003140 110.608470 94.078270 	lh.caudalanteriorcingulate
64.177350 109.249000 95.063260 	lh.superiorfrontal
63.709900 111.697130 92.996450 	lh.superiorfrontal
63.117170 116.001640 89.346170 	lh.caudalanteriorcingulate
66.658770 116.708820 88.915800 	lh.caudalanteriorcingulate
69.054260 117.409940 89.896130 	lh.superiorfrontal
61.523000 115.917220 89.792520 	lh.caudalanteriorcingulate
63.379470 117.040460 88.031190 	lh.superiorfrontal
61.785300 116.954950 88.477550 	lh.caudalanteriorcingulate
41.715560 115.107080 96.455430 	lh.caudalmiddlefrontal
63.599900 90.296280 31.851510 	lh.entorhinal
26.504210 66.976470 24.107710 	lh.fusiform
20.651870 75.858970 22.317130 	lh.inferiortemporal
18.242510 76.008670 19.683540 	lh.inferiortemporal
42.581860 81.060460 21.154490 	lh.parahippocampal
61.524040 93.121320 92.178610 	lh.posteriorcingulate
64.552850 108.116900 103.674600 	lh.superiorfrontal
62.670090 108.476770 104.544440 	lh.superiorfrontal
48.566710 107.482930 104.312400 	lh.superiorfrontal
61.514100 109.928630 106.586900 	lh.superiorfrontal
43.395090 118.448980 92.193800 	lh.superiorfrontal
61.702580 116.074540 90.047890 	lh.superiorfrontal
63.096290 120.884530 82.210520 	lh.superiorfrontal
62.397570 124.557630 78.994870 	lh.superiorfrontal
94.219520 85.943210 18.126460 	rh.entorhinal
70.270270 115.439380 83.007210 	lh.caudalanteriorcingulate
70.082430 117.172970 85.213200 	lh.caudalanteriorcingulate
70.573060 115.738860 73.148460 	rh.caudalanteriorcingulate
90.917840 107.779790 103.526710 	rh.caudalmiddlefrontal
70.203810 117.441630 81.900050 	lh.caudalanteriorcingulate
69.114580 116.388650 79.933380 	lh.caudalanteriorcingulate
69.027630 115.292140 73.553000 	lh.caudalanteriorcingulate
69.004580 117.412380 78.636690 	lh.caudalanteriorcingulate
70.468860 106.982140 84.582940 	rh.caudalanteriorcingulate
75.804370 114.848730 88.696430 	rh.caudalanteriorcingulate
72.796250 115.705160 87.550330 	rh.caudalanteriorcingulate
70.591150 115.869880 75.034820 	rh.caudalanteriorcingulate
70.546920 118.607430 77.266610 	rh.caudalanteriorcingulate
70.344030 118.057540 75.822200 	rh.caudalanteriorcingulate
70.761890 117.542750 70.719690 	rh.caudalanteriorcingulate
68.910750 116.925290 73.295370 	lh.caudalanteriorcingulate
69.396230 113.986690 69.599400 	lh.caudalanteriorcingulate
71.101690 119.055790 70.324600 	rh.caudalanteriorcingulate
70.656560 124.108710 71.279290 	rh.caudalanteriorcingulate
69.869600 113.732220 67.067850 	lh.caudalanteriorcingulate
68.719430 105.382060 56.223650 	lh.medialorbitofrontal
67.670920 89.345380 65.160920 	lh.posteriorcingulate
67.636540 90.974630 65.894170 	lh.posteriorcingulate
68.790080 93.832110 67.491300 	lh.posteriorcingulate
69.444850 95.193200 72.241920 	lh.posteriorcingulate
68.720720 94.780530 65.691790 	lh.posteriorcingulate
68.906750 96.613270 66.348250 	lh.posteriorcingulate
69.065850 105.985670 68.001970 	lh.posteriorcingulate
71.824200 113.885090 85.948740 	rh.caudalanteriorcingulate
71.607470 113.452450 84.887790 	rh.caudalanteriorcingulate
69.894290 88.143630 52.835790 	rh.insula
70.164220 99.122350 55.607840 	rh.insula
70.293690 100.519980 56.655840 	rh.insula
70.230650 102.180560 56.479650 	rh.insula
70.346610 103.141660 55.247480 	rh.insula
70.639610 102.467350 53.527330 	rh.insula
71.207180 106.147720 53.725020 	rh.insula
69.599670 93.311400 69.156580 	rh.posteriorcingulate
69.940630 94.542910 73.418500 	rh.posteriorcingulate
69.912140 112.748120 66.171670 	lh.caudalanteriorcingulate
69.887470 116.183620 66.792880 	lh.caudalanteriorcingulate
69.030650 103.054470 68.205830 	lh.posteriorcingulate
69.132790 107.451480 68.656880 	lh.posteriorcingulate
70.303550 93.020140 74.197010 	rh.posteriorcingulate
70.374520 114.110910 64.670350 	lh.caudalanteriorcingulate
68.786270 100.685320 63.694160 	lh.medialorbitofrontal
68.489430 100.688710 61.907170 	lh.medialorbitofrontal
68.952420 101.918190 64.542740 	lh.medialorbitofrontal
69.012100 103.269400 63.885570 	lh.medialorbitofrontal
70.035550 109.148820 61.198980 	lh.medialorbitofrontal
67.966980 87.523790 65.745390 	lh.posteriorcingulate
